Image_Name,Seed,Area,Length,Width,Orientation,Circularity,Eccentricity
PI_636567_012,62,459,96.53285791,7.236426177,1.35618546,0.134180647,0.99718629
PI_636567_012,63,557,71.98702817,10.03111353,-0.866286294,0.296589764,0.990243736
PI_636567_012,64,309,71.24855237,13.13179774,0.744900998,0.136067652,0.982868222
PI_636567_012,65,755,76.25037549,13.3851019,-0.936648028,0.270301268,0.98447204
PI_636567_012,66,749,82.78499297,11.86577939,1.199001377,0.278237354,0.989674591
PI_636567_012,67,195,46.96060656,5.60905141,0.431366065,0.25650674,0.992841224
PI_636567_012,68,847,88.71176192,12.41066269,-0.555180488,0.274437035,0.990165817
PI_636567_012,69,245,82.08274719,9.648597509,-0.435488904,0.109236149,0.993067296
PI_636567_012,70,881,95.18813734,11.98639256,-1.041563426,0.246959201,0.992039996
PI_636567_012,71,157,60.04828375,3.865675302,1.327274884,0.156765136,0.997925706
PI_636567_012,72,925,83.787184,14.32372576,-0.787310458,0.339974696,0.98527907
PI_636567_012,73,115,40.71527684,4.812514568,-0.766873888,0.246304912,0.9929899
PI_636567_012,74,105,24.7161615,11.70916169,-0.659486217,0.35729512,0.880661984
PI_636567_012,75,673,85.15321486,10.36007192,-0.766784081,0.270756868,0.992571356
PI_636567_012,76,122,41.29367805,4.389478332,-0.366536559,0.212309969,0.994334206
PI_636567_012,77,660,80.59181307,10.85880991,0.506412695,0.24991228,0.990881209
PI_636567_012,78,1099,88.81149331,15.85199442,0.852788575,0.361103743,0.983941663
PI_636567_012,79,221,57.40889556,5.005878945,0.228571835,0.202956847,0.996191095
PI_636567_012,80,101,44.65801367,3.63683431,0.216362144,0.237435478,0.996678455
PI_636567_012,81,154,64.26494981,4.436965053,-0.086709059,0.160417906,0.997613771
PI_636567_012,82,699,74.72453353,12.43670799,-0.112280212,0.307116598,0.986052586
PI_636567_012,83,538,67.40717669,10.35842009,-0.178553166,0.313696688,0.988122319
PI_636567_012,84,773,85.51710565,11.59668432,-0.583958585,0.282967089,0.990762761
PI_636567_012,85,738,71.64529329,13.19598892,-1.126189042,0.349531395,0.982891593
PI_636567_012,86,716,79.11922802,11.73077717,0.806753166,0.322317033,0.988947356
PI_636567_012,87,544,55.12975919,13.63144216,-1.493423037,0.352194887,0.968948901
PI_655206_015,1,1094,75.29140421,18.78944437,0.965026401,0.428887748,0.968360291
PI_655206_015,2,518,65.22544823,20.70017706,-0.777705116,0.107485595,0.948303962
PI_655206_015,3,145,46.31796713,8.209696704,-0.641558545,0.243941085,0.984166492
PI_655206_015,4,185,37.0050833,6.84783563,-0.462715648,0.386730406,0.982728878
PI_655206_015,5,161,39.7947096,5.650870731,-0.344887112,0.265739888,0.989866578
PI_655206_015,6,158,51.14791754,8.723721559,0.554740849,0.221069735,0.98534752
PI_655206_015,7,724,77.41017508,13.18913248,-0.505464525,0.243633947,0.985378462
PI_655206_015,8,505,72.23263761,16.63705711,0.230537817,0.095030919,0.973113517
PI_655206_015,9,744,74.09827343,13.32197255,0.358821254,0.294883484,0.9837054
PI_655206_015,10,867,68.91427675,16.96480085,0.780972525,0.357854232,0.969226028
PI_655206_015,11,378,60.35029201,17.07315108,0.842048945,0.135380991,0.959149148
PI_655206_015,12,702,69.97352809,13.74731965,0.461176989,0.292881029,0.980510923
PI_655206_015,13,350,68.57652726,7.890112006,0.546394786,0.178755544,0.993359056
PI_655206_015,14,932,73.90924554,16.49471543,1.24019023,0.363598467,0.974778334
PI_655206_015,15,765,65.44680428,16.86074516,-0.331019555,0.254632743,0.966244929
PI_655206_015,16,256,55.95113524,6.254432491,-0.15087908,0.224129651,0.993732547
PI_655206_015,17,805,75.26686621,14.46272084,0.130970205,0.27653698,0.981365067
PI_655206_015,18,829,84.50054399,13.30599235,0.043033238,0.248345938,0.987524353
PI_655206_015,19,179,43.15860495,7.103353427,0.016678766,0.212243124,0.986362539
PI_655206_015,20,936,76.60876809,16.12005421,-0.128140339,0.318889189,0.977610975
PI_655206_015,21,170,44.95914706,5.792532689,0.737310637,0.260811869,0.991665405
PI_655206_015,22,1091,88.66105654,15.88039512,0.713652426,0.32685016,0.983828411
PI_655206_015,23,133,28.81369025,9.881987007,-0.958554303,0.274622761,0.939349453
PI_655206_015,24,565,50.50576778,15.84602295,0.959107135,0.420380743,0.949506686
PI_655206_015,25,907,81.13925699,14.83337609,1.401363561,0.268614662,0.983147554
PI_655206_015,26,181,45.84492683,5.928772939,0.462983826,0.221666397,0.991602609
PI_655206_015,27,177,26.29682493,13.26788,0.629226484,0.354104633,0.863386542
PI_655206_015,28,905,69.98515248,16.68735399,1.138264087,0.395960256,0.9711569
PI_655206_015,29,1023,75.24220722,17.59905837,0.221123636,0.369043754,0.97226096
PI_655206_015,30,205,50.85153888,5.625104637,-0.056371946,0.226858661,0.993862978
PI_655206_015,31,139,43.47443467,4.49832232,-0.109932262,0.222020084,0.994632521
PI_655206_015,32,920,94.67593943,13.11200655,0.8632096,0.241543623,0.990363336
PI_655206_015,33,994,80.7658865,16.18232087,1.326918565,0.307306229,0.979722172
PI_655206_015,34,500,71.82344247,9.620359669,0.733893716,0.232231037,0.990988826
PI_655206_015,35,920,75.72953857,16.31118968,-0.442235291,0.266414359,0.976528679
PI_655206_015,36,566,67.40031698,11.69409749,1.343663257,0.299419945,0.984833497
PI_655206_015,37,668,60.81011074,14.2170388,-0.945299552,0.443247978,0.972286155
PI_655206_015,38,789,75.56954963,13.47309503,-0.260160798,0.330147081,0.983978465
PI_655206_015,39,155,27.97484073,15.11019265,0.584293929,0.252400662,0.84157834
PI_655206_015,40,102,28.86372194,5.883572775,0.86715276,0.331100467,0.979004276
PI_655206_015,41,185,55.33850674,5.567357718,0.707550711,0.23173374,0.994926397
PI_655206_015,42,692,57.2705543,15.68354283,1.367159337,0.431364851,0.961772407
PI_655206_015,43,715,72.97400838,13.47924037,0.937909458,0.308505641,0.982792525
PI_655206_015,44,395,87.85352103,9.814194149,-1.039586411,0.123499117,0.993740751
PI_655206_015,45,311,69.19782258,10.60190666,0.082190717,0.154025002,0.98819341
PI_655206_015,46,696,58.9734772,15.68680474,0.843251646,0.347297124,0.963973685
PI_655206_015,47,100,26.90039159,5.127273358,-0.012620684,0.379335411,0.981667361
PI_655206_015,48,872,68.67414078,16.60710567,1.549257272,0.338270833,0.970319947
PI_655206_015,49,1059,91.30308545,15.3835058,0.264300504,0.261271139,0.985703646
PI_655206_015,50,970,77.52005199,16.28626319,0.399357472,0.320558809,0.977681841
PI_655206_015,51,661,68.61655001,12.72088891,-0.422687614,0.291437988,0.98266484
PI_655206_015,52,714,69.57681557,13.32821513,-0.026663502,0.34803276,0.981480679
PI_655206_015,53,851,73.61444239,15.80216677,0.489884284,0.281728065,0.976688567
PI_655206_015,54,318,58.5812619,10.33717414,-0.904344321,0.179595006,0.984308042
PI_655206_015,55,658,74.06258521,11.64289823,0.125824889,0.295707919,0.987566229
PI_655206_015,56,475,80.29135243,12.12321904,-1.423998655,0.156870124,0.988535237
PI_655206_015,57,312,32.93763035,18.77714337,0.498606928,0.282965009,0.821587944
PI_655206_015,58,707,70.26903651,13.05080619,-0.40629044,0.338429729,0.982601522
PI_655206_015,59,815,76.38084054,15.09360989,-0.563611727,0.226088802,0.98028074
PI_655206_015,60,193,64.64003985,4.406353634,-0.010976254,0.153239516,0.997673887
PI_655206_015,61,184,69.45975779,4.656985106,0.035486931,0.126647365,0.997749899
PI_655206_015,62,121,27.96448859,6.232923925,0.540278851,0.339618437,0.974844264
PI_655206_015,63,928,89.0425999,14.9997508,0.306624584,0.23692129,0.985709192
PI_655206_015,64,720,71.77784895,13.8869565,1.541477881,0.249944237,0.981105928
PI_655206_015,65,910,74.97030618,16.42487162,0.256219767,0.269192554,0.975705771
PI_655206_015,66,776,69.15352722,14.75284038,-0.711861415,0.41451063,0.976979195
PI_655206_015,67,834,70.41124761,15.35603381,0.437168462,0.375518531,0.975928519
PI_655206_015,68,137,30.63534668,6.286406233,0.30064129,0.372572499,0.978719836
PI_655206_015,69,775,76.03204974,13.53817042,-0.30711848,0.323250365,0.984019861
PI_655206_015,70,197,37.65392586,13.04794869,0.159351851,0.163582454,0.938041502
PI_655206_015,71,820,77.39872604,13.78711489,1.489604037,0.319084287,0.984006776
PI_655206_015,72,187,28.9445688,15.25485896,1.276248896,0.23935962,0.849842333
PI_655206_015,73,788,69.05667407,14.87549688,0.232874912,0.350473871,0.976523702
PI_655206_015,74,1061,86.18762272,16.14919257,1.504558246,0.327828535,0.982288927
PI_655206_015,75,299,64.18021785,9.846692572,-0.175364616,0.143861194,0.988160676
PI_655206_015,76,887,71.66774848,16.99404247,0.780024705,0.329945569,0.971479735
PI_655206_015,77,316,42.01788877,11.6801833,1.548325053,0.216269593,0.960586514
PI_655206_015,78,331,63.17909745,14.9751298,0.514314344,0.105774556,0.971503148
PI_655206_015,79,617,63.00703052,13.05883239,0.8652403,0.321148818,0.978285911
PI_655206_015,80,926,74.66305128,16.47414558,1.272589263,0.327333068,0.97535383
PI_655206_015,81,239,57.91675245,5.948515719,-0.32094378,0.196807538,0.994711546
PI_655206_015,82,443,77.0527922,17.04853445,0.560132149,0.109111066,0.975215344
PI_Penny_095,1,136,27.62977692,14.36617381,-1.427390462,0.202148976,0.854195126
PI_Penny_095,2,142,24.4326707,11.69132728,0.927033173,0.271178483,0.878080987
PI_Penny_095,3,142,25.12552219,10.76021041,-1.521374001,0.305451343,0.903656423
PI_206268_096,1,654,59.20770358,14.17664203,-1.555755218,0.434073724,0.970911373
PI_206268_096,2,580,72.83129987,11.52207411,0.730842032,0.248443993,0.987406732
PI_206268_096,3,537,69.14027846,10.96216027,0.371645232,0.270575538,0.987351021
PI_206268_096,4,580,79.44826463,11.89792603,0.113625465,0.185290128,0.988722848
PI_206268_096,5,248,36.6323723,13.91428335,-0.717287975,0.24233266,0.92505396
PI_206268_096,6,298,67.89276579,6.852295789,0.467523425,0.191754709,0.99489371
PI_206268_096,7,530,83.94829852,11.13245407,-0.384793297,0.194535635,0.991168183
PI_206268_096,8,344,74.14987044,8.269751563,0.682281037,0.171512134,0.993761345
PI_206268_096,9,496,76.25865154,9.940164324,-0.185542799,0.194553735,0.991468302
PI_206268_096,10,531,67.9356533,11.8922168,-0.253593026,0.234137291,0.984559334
PI_206268_096,11,641,68.76286121,12.35185854,-1.170388266,0.286119142,0.983734282
PI_206268_096,12,200,26.6202008,14.04602824,1.092541996,0.280219195,0.849464692
PI_206268_096,13,488,74.89936396,9.975151467,-1.340563466,0.16805524,0.991091769
PI_206268_096,14,565,62.57687502,13.14915938,-0.944309942,0.304804901,0.977673864
PI_206268_096,15,618,76.10150391,10.93568767,-0.434927474,0.228030439,0.989621484
PI_206268_096,16,416,73.67476516,9.184124104,0.4008209,0.147477762,0.992199812
PI_206268_096,17,501,70.20989627,10.48929856,-1.014364287,0.238981464,0.988776969
PI_206268_096,18,470,62.93672263,11.30383221,0.70882872,0.311383492,0.983738571
PI_206268_096,19,158,26.95642575,8.034697658,0.820494695,0.581632403,0.954546379
PI_206268_096,20,346,49.09257292,14.347401,-0.412137621,0.144650481,0.956341355
PI_206268_096,21,547,72.58388923,9.932291596,-0.077628898,0.248578179,0.99059333
PI_206268_096,22,252,33.17749766,10.37951708,-0.342991041,0.436713828,0.949803173
PI_206268_096,23,169,26.02980797,9.689620863,-0.732581497,0.415446556,0.928132117
PI_206268_096,24,286,86.78981605,6.020798652,1.358833822,0.130936637,0.997590848
PI_206268_096,25,685,71.92629769,13.74948437,-0.455140923,0.216758633,0.981558746
PI_206268_096,26,110,31.11823355,4.797589281,-1.563849716,0.398936326,0.988043879
PI_206268_096,27,297,50.77514733,7.705206239,-1.033270853,0.327755927,0.988418673
PI_206268_096,28,140,23.6528452,8.148222281,1.276070887,0.503473169,0.938789155
PI_206268_096,29,295,33.84678597,11.81308209,1.21386933,0.50184337,0.937116631
PI_206268_096,30,133,51.71560784,3.653431992,-0.701838517,0.234840816,0.997501544
PI_206268_096,31,192,60.0494229,5.29772983,-0.661183977,0.185573348,0.996100764
PI_206268_096,32,682,72.62884359,12.24376119,-1.096258223,0.314024362,0.985687997
PI_206268_096,33,189,32.72862658,10.28723093,1.359640718,0.332136494,0.949317404
PI_206268_096,34,111,22.0689848,7.930441095,1.318841004,0.360315214,0.933203708
PI_206268_096,35,712,77.67187343,11.95020305,-0.449639793,0.286717173,0.988093442
PI_206268_096,36,697,79.71195678,11.53554848,-0.045553393,0.295777672,0.98947332
PI_206268_096,37,449,59.99196189,9.951189103,1.549453092,0.335234311,0.986146724
PI_206268_096,38,563,68.27905258,14.00121224,-1.414448797,0.162195051,0.978749681
PI_206268_096,39,158,33.16774388,7.490042309,-0.049256417,0.349052154,0.974168329
PI_206268_096,40,435,82.04364668,7.095467199,-0.269434149,0.18130155,0.996253235
PI_206268_096,41,336,68.96762734,7.861621796,1.513274224,0.174915625,0.993481894
PI_206268_096,42,749,66.22991206,14.59381027,0.724859753,0.412986821,0.975420704
PI_206268_096,43,1169,113.8216369,13.48370898,1.036790733,0.215166223,0.992958408
PI_206268_096,44,694,73.84405663,12.30989185,0.846098434,0.282849417,0.986007462
PI_206268_096,45,534,72.86244762,9.877226098,0.324176484,0.224148834,0.990769153
PI_206268_096,46,612,77.05406069,10.52733341,0.453024269,0.248190711,0.990623157
PI_206268_096,47,541,81.10942393,9.592250992,0.012034321,0.184987399,0.992982297
PI_206268_096,48,554,66.10661099,11.08571062,-0.654263494,0.293407961,0.985839022
PI_206268_096,49,364,65.83958452,8.308584593,1.465253216,0.222559719,0.992005535
PI_206268_096,50,362,54.18180337,9.754720068,-1.565517288,0.280285247,0.98365987
PI_206268_096,51,435,55.11910854,11.03999,-0.754915397,0.364004286,0.979735975
PI_206268_096,52,431,73.97560022,10.30249661,1.456148676,0.158685063,0.990254608
PI_206268_096,53,654,73.70987153,12.02962064,-0.931687347,0.253634388,0.986592626
PI_206268_096,54,665,62.4550111,14.11331324,1.471354626,0.404494269,0.974132945
PI_206268_096,55,540,75.98877045,9.653127439,-0.494343879,0.223430672,0.991898414
PI_234896_104,1,1115,102.3508335,15.01625994,-0.05419728,0.196752978,0.989179012
PI_234896_104,2,1315,88.8781098,19.21839181,0.127104145,0.308869293,0.976341761
PI_234896_104,3,562,88.07789045,10.19903665,0.536670692,0.160765526,0.993273058
PI_234896_104,4,477,69.6058995,11.33583091,0.21645595,0.158877238,0.986649629
PI_234896_104,5,118,44.58271945,4.001533071,0.319136471,0.193242964,0.995963852
PI_234896_104,6,1278,93.89574976,17.69620524,-0.158221927,0.313983982,0.982079615
PI_234896_104,7,1217,109.9151773,16.19734965,1.110001457,0.159789427,0.989082586
PI_234896_104,8,1392,94.18566387,19.26327939,1.33596963,0.313076921,0.978861437
PI_234896_104,9,1338,98.31046555,17.72024191,0.96082525,0.306304397,0.983621239
PI_234896_104,10,127,30.41943901,8.172797963,-1.167307647,0.252978581,0.963232216
PI_234896_104,11,309,71.46960601,6.713345962,-1.253687119,0.147031347,0.995578532
PI_234896_104,12,1416,101.2407118,19.21252561,1.042621947,0.197264642,0.981828429
PI_234896_104,13,449,80.99511956,7.259095777,1.487774329,0.187073107,0.995975684
PI_234896_104,14,231,72.56070247,5.315331884,1.529986222,0.14351747,0.997313347
PI_234896_104,15,1304,92.16497782,18.32621259,1.115628752,0.323868888,0.980031683
PI_234896_104,16,1709,103.1714667,21.67042347,0.203769746,0.324387199,0.977692192
PI_234896_104,17,1195,89.20084139,17.36048566,0.134481232,0.344522891,0.980878231
PI_234896_104,18,1329,89.49767151,19.61522748,-0.885627965,0.269691564,0.97568663
PI_234896_104,19,347,78.07812641,8.350328948,0.30695776,0.126943348,0.994264575
PI_234896_104,20,542,96.11681779,22.86473249,-1.239878075,0.056270882,0.971293369
PI_234896_104,21,1076,84.83504302,20.37968187,-1.491462113,0.146702944,0.970716699
PI_234896_104,22,1360,98.24376848,18.83768262,0.200819651,0.232289455,0.981444916
PI_234896_104,23,1177,78.16287587,20.08244104,-1.414589064,0.273258374,0.966429834
PI_234896_104,24,1023,79.69249532,16.77309281,-1.15853096,0.355990946,0.97759974
PI_234896_104,25,1678,99.82815502,21.9928167,0.559271415,0.34061077,0.975430641
PI_234896_104,26,742,84.31595891,12.19466232,0.190239322,0.208286692,0.989485729
PI_234896_104,27,886,97.70382784,13.29500077,-1.056584463,0.151421527,0.990698606
PI_234896_104,28,1452,95.88281023,20.00728515,1.543089858,0.299189774,0.977987402
PI_234896_104,29,1492,97.52371218,21.42330422,1.344252903,0.199358995,0.975573612
PI_234896_104,30,1252,93.53210136,17.74980284,0.727833635,0.283258385,0.981828127
PI_234896_104,31,1512,97.42509036,19.87231032,-0.714379089,0.388727998,0.978976039
PI_234896_104,32,353,68.76894986,7.233904377,-0.592277339,0.200377833,0.994451991
PI_234896_104,33,928,94.99642165,12.70218512,0.494169858,0.258614058,0.991020199
PI_234896_104,34,405,77.19210011,9.95650294,0.956440566,0.178703913,0.991646747
PI_234896_104,35,154,39.12550854,6.673084084,-0.551520611,0.260721218,0.985348012
PI_234896_104,36,109,41.64882105,4.216679407,0.981157226,0.217869028,0.994861659
PI_234896_104,37,657,87.69253737,24.24934739,1.526205536,0.069311823,0.961006172
PI_234896_104,38,271,54.55257371,7.750984271,-0.049380046,0.203931074,0.989854771
PI_234896_104,39,398,75.54626037,8.29145348,-0.114298669,0.148181952,0.993958856
PI_234896_104,40,1120,86.42573052,16.90993299,-0.177115411,0.309545995,0.980672082
PI_234896_104,41,426,75.70168244,8.505117717,0.869528697,0.1950721,0.993668646
PI_234896_104,42,130,49.71944755,5.038194065,0.880631222,0.240033527,0.994852618
PI_234896_104,43,190,61.42866408,4.602637337,0.840000011,0.15513167,0.997189056
PI_234896_104,44,1299,98.11578765,17.57325732,-0.956338589,0.291763972,0.983829539
PI_234896_104,45,110,39.50333136,3.867200674,0.887734305,0.264249902,0.995196694
PI_234896_104,46,252,51.63832175,6.904960963,0.751349262,0.276468025,0.991019455
PI_234896_104,47,1620,110.4562426,19.19516909,-0.049788784,0.273041306,0.984784367
PI_234896_104,48,1043,79.3115693,17.12419972,-1.420200445,0.349162611,0.976413161
PI_234896_104,49,1124,83.22806967,17.6154749,0.127354191,0.335458318,0.977344865
PI_234896_104,50,373,73.6442674,8.05376229,0.376457125,0.150154314,0.994002171
PI_234896_104,51,338,73.25697324,8.975874419,0.40442809,0.132158832,0.99246532
PI_234896_104,52,1190,99.44970002,19.4297383,1.269795443,0.128578324,0.980729106
PI_234896_104,53,234,79.23950016,6.589361069,-1.408636887,0.114982617,0.996536414
PI_234896_104,54,264,68.53835133,5.479563674,-1.335951523,0.148980115,0.996798966
PI_234896_104,55,1238,92.14471155,17.81250347,-0.127030157,0.277383977,0.981137709
PI_234896_104,56,367,79.9751863,8.333422179,-0.638872991,0.16543309,0.994556353
PI_234896_104,57,238,89.13977496,7.891706897,-0.609233756,0.151193757,0.996073349
PI_234896_104,58,1420,91.7816022,20.00241268,-0.508288137,0.355929736,0.975963312
PI_234896_104,59,309,69.2965437,7.442334704,1.30556519,0.162875778,0.99421607
PI_234896_104,60,136,47.94054326,6.142355668,1.234346207,0.20445864,0.991758098
PI_234896_104,61,509,78.33034393,22.12095014,0.498679778,0.103050686,0.95929501
PI_234896_104,62,125,26.01347727,7.622530319,0.434360196,0.355990456,0.956105591
PI_234896_104,63,1243,92.86649149,17.99377136,-0.366014165,0.280364077,0.981049045
PI_234896_104,64,1094,71.96331791,20.14342172,1.181652255,0.374955132,0.960025559
PI_234896_104,65,365,77.87441862,6.731172528,0.521720896,0.175371833,0.996257384
PI_234896_104,66,113,39.29554019,5.936588924,0.504739742,0.219528533,0.988522244
PI_234896_104,67,681,119.4215933,9.357699684,-0.482324607,0.104733925,0.996925244
PI_234896_104,68,1371,86.16140575,21.08131927,-0.816707618,0.377488998,0.969605801
PI_234896_104,69,1017,105.5184973,13.02839631,0.910638242,0.21365067,0.992348273
PI_234896_104,70,1155,79.54801475,25.06456347,0.737336992,0.173619869,0.949062716
PI_234896_104,71,658,78.40463416,18.40217696,0.047999814,0.089329028,0.972065976
PI_234896_104,72,1238,83.86420993,20.28192289,-0.35415596,0.273990777,0.97031554
PI_234896_104,73,1166,72.58968031,21.53952161,1.158652455,0.393648847,0.954961477
PI_234896_104,74,316,79.11610305,6.81358686,0.640746455,0.146717496,0.996284653
PI_234896_104,75,143,39.90091554,5.096311827,0.626641992,0.378407837,0.991809726
PI_234898_105,1,1764,124.6658465,19.74159668,1.145276237,0.191881551,0.987382067
PI_234898_105,2,1957,109.6285133,23.28305981,0.83202164,0.370570756,0.977186845
PI_234898_105,3,1224,127.4611896,14.29354382,1.092020061,0.132063999,0.993692377
PI_234898_105,4,605,90.6155951,9.14442206,1.067068787,0.176658703,0.994895108
PI_234898_105,5,1669,110.0774426,20.35596075,-0.683054452,0.240835297,0.982752825
PI_234898_105,6,1633,108.8571566,20.75884793,0.90749886,0.212729169,0.981648742
PI_234898_105,7,1486,108.8377827,17.61915491,0.526167243,0.28964078,0.986809705
PI_234898_105,8,1252,109.7008065,15.24785506,-0.571141248,0.256622625,0.990293094
PI_234898_105,9,2005,108.1056778,24.11583982,-1.357031693,0.31714707,0.974800934
PI_234898_105,10,1775,123.894463,18.9425259,-0.548788515,0.233562244,0.988242836
PI_234898_105,11,103,54.87910055,3.601462509,1.436443521,0.170031266,0.99784433
PI_234898_105,12,1649,109.5760187,20.17385698,1.371008609,0.242863804,0.98290596
PI_234898_105,13,1398,104.7333624,17.77070582,1.547597608,0.288145798,0.985499954
PI_234898_105,14,1795,125.3461032,18.79752576,1.291239423,0.235338104,0.988691309
PI_234898_105,15,776,126.127351,10.7686153,0.559308585,0.105982006,0.996348555
PI_234898_105,16,552,98.6596203,13.19760276,-0.010040836,0.097061512,0.991012535
PI_234898_105,17,1069,122.7395244,12.5082454,-1.46706857,0.190906637,0.994793739
PI_234898_105,18,1307,88.09417731,20.087313,1.374982658,0.221552116,0.973656239
PI_234898_105,19,1363,114.5316345,16.17220609,0.403171572,0.224662025,0.989980668
PI_234898_105,20,2454,126.6082881,24.93758794,-1.271652828,0.303152064,0.980410225
PI_234898_105,21,1211,104.0828595,15.21093685,1.393398831,0.251346156,0.989263538
PI_234898_105,22,587,124.7268125,8.806145654,0.944700444,0.090580698,0.997504461
PI_234898_105,23,322,84.46276151,5.851421387,0.947466617,0.14887054,0.997597385
PI_234898_105,24,1426,89.89648791,23.24372873,-0.868682642,0.237318205,0.965994924
PI_234898_105,25,836,86.43105639,19.79180291,-0.758833961,0.104694422,0.973428897
PI_234898_105,26,1394,98.60324279,18.52079613,-1.116743342,0.299949906,0.982201264
PI_234898_105,27,645,92.97021654,9.841753692,-0.038203406,0.192323535,0.994381128
PI_234898_105,28,350,41.55098778,16.99155475,0.604580489,0.252602284,0.912564575
PI_234898_105,29,807,67.98738536,18.58793842,0.416143103,0.205185575,0.961899649
PI_234898_105,30,275,72.51617142,10.18401553,-0.564297536,0.135178907,0.990089495
PI_234898_105,31,893,81.23457957,14.22861337,-0.113763505,0.311567714,0.984540935
PI_234898_105,32,106,37.42547386,5.157295943,-0.53911323,0.264149551,0.990459831
PI_234898_105,33,1193,98.32189096,16.15549339,-0.384178668,0.238936368,0.986408372
PI_234898_105,34,1533,115.1460445,17.91779471,0.530935104,0.211326557,0.987818682
PI_234898_105,35,1283,112.326268,15.5944282,0.346742129,0.189526907,0.990316013
PI_234898_105,36,1420,112.3789726,17.01338041,0.642661364,0.229645534,0.988473664
PI_234898_105,37,559,45.49880274,17.14503286,0.915825799,0.454158699,0.926284948
PI_251123_100,1,982,93.53888868,13.86860727,0.223940855,0.231755069,0.988947565
PI_251123_100,2,361,44.19323076,11.60830609,-1.536214586,0.360459963,0.964885297
PI_251123_100,3,327,44.38279841,11.24040099,-1.481322064,0.345374236,0.96739817
PI_251123_100,4,653,80.05221828,12.24713239,0.426871149,0.218269129,0.988227846
PI_251123_100,5,154,24.97177412,9.007575732,0.586550914,0.476326665,0.932677914
PI_251123_100,6,175,52.77111519,4.869416175,0.857383332,0.221320194,0.995733629
PI_251123_100,7,121,44.0644878,4.281506352,0.786851588,0.305025173,0.99526833
PI_251123_100,8,287,72.9209486,6.961517614,-1.355840732,0.168987508,0.99543263
PI_251123_100,9,535,75.1006973,10.29630437,0.807237933,0.255608877,0.990557214
PI_251123_100,10,695,78.96185154,15.78642219,-0.23508812,0.148004883,0.979811271
PI_251123_100,11,453,74.99483754,8.4229169,0.907018698,0.196807592,0.993672846
PI_251123_100,12,329,90.40423774,7.880140169,-0.830144033,0.132210671,0.996193835
PI_251123_100,13,178,48.44089308,6.055774414,-0.814676869,0.193290305,0.992155018
PI_251123_100,14,1074,79.86117613,17.45573522,-0.731120578,0.357678684,0.975819932
PI_251123_100,15,628,84.94927459,9.847755422,0.564233125,0.223110853,0.993257955
PI_251123_100,16,894,62.72122765,19.2459857,0.894517836,0.36942394,0.951758006
PI_251123_100,17,628,75.63813879,13.32808436,0.887464985,0.216615305,0.984352863
PI_251123_100,18,685,73.19312119,13.01904578,0.90712126,0.266374449,0.984053536
PI_251123_100,19,193,51.04238851,5.685393004,0.791139087,0.229580603,0.99377725
PI_251123_100,20,515,80.47593015,8.984583369,0.019338767,0.179504871,0.993748366
PI_251123_100,21,728,84.39535866,11.36399354,-0.497028489,0.285856148,0.990892967
PI_251123_100,22,599,89.12099642,11.30555634,-1.253925973,0.165056356,0.99192111
PI_251123_100,23,927,79.78693744,15.602424,0.990284654,0.271656932,0.980693512
PI_251123_100,24,943,81.7170767,14.87032912,1.179470276,0.35348129,0.983303465
PI_251123_100,25,694,62.49396555,14.78588407,-0.094593523,0.33335049,0.971607876
PI_251123_100,26,796,75.13558579,13.78901254,-0.544347997,0.296783583,0.983015654
PI_251123_100,27,101,32.34878864,4.603688576,-1.043593795,0.271071443,0.989821549
PI_251123_100,28,859,83.17544561,14.47694335,0.740572511,0.271801859,0.98473627
PI_251123_100,29,756,96.77645368,10.84969986,-0.653823897,0.205291384,0.993695696
PI_251123_100,30,792,104.6864608,10.86530943,0.071628273,0.165214939,0.994599332
PI_251123_100,31,671,74.18376426,13.04293449,-1.170977907,0.200838132,0.984422464
PI_251123_100,32,620,79.05052714,13.86165803,-0.804287506,0.180235101,0.984505826
PI_251123_100,33,752,86.27406942,12.40797168,0.067825481,0.20347861,0.989603805
PI_251123_100,34,729,87.41503908,14.77518134,-0.99115114,0.155874041,0.98561205
PI_251123_100,35,508,70.89519509,12.41887408,0.36546994,0.137176965,0.984537793
PI_251123_100,36,190,58.03523405,5.471885025,1.037860045,0.194797977,0.995545193
PI_251123_100,37,142,60.27406161,5.492235878,0.763681479,0.227295482,0.995839823
PI_251123_100,38,100,38.69447904,3.66099601,0.862702808,0.29292791,0.99551414
PI_251123_100,39,636,77.92082763,11.08144581,0.158360714,0.242334805,0.989835911
PI_251123_100,40,754,87.01621523,13.01527477,0.977142833,0.200939089,0.988750688
PI_251123_100,41,135,27.75430403,17.42964242,0.925003981,0.193353227,0.778215098
PI_251123_100,42,604,67.7283006,13.35753263,0.427310479,0.283178607,0.98035879
PI_251123_100,43,808,79.15845728,13.39173178,1.459139504,0.298961973,0.985585812
PI_251123_100,44,744,77.06284782,12.43039905,-0.239584014,0.307755373,0.986905078
PI_251123_100,45,773,97.70875779,12.52539331,-1.171995269,0.131345973,0.991749485
PI_251123_100,46,107,31.12578575,6.781791329,0.559386657,0.308232115,0.975974812
PI_251123_100,47,114,28.63386069,6.001320005,-1.181211293,0.32910469,0.97778974
PI_251123_100,48,777,80.50001256,12.85537953,-0.422284146,0.230550316,0.987166544
PI_251123_100,49,928,68.58906454,17.42989827,0.603764374,0.425128156,0.967172524
